#15#c_ip:1 c_port:2 c_pkts_all:3 c_rst_cnt:4 c_ack_cnt:5 c_ack_cnt_p:6 c_bytes_uniq:7 c_pkts_data:8 c_bytes_all:9 c_pkts_retx:10 c_bytes_retx:11 c_pkts_ooo:12 c_syn_cnt:13 c_fin_cnt:14 s_ip:15 s_port:16 s_pkts_all:17 s_rst_cnt:18 s_ack_cnt:19 s_ack_cnt_p:20 s_bytes_uniq:21 s_pkts_data:22 s_bytes_all:23 s_pkts_retx:24 s_bytes_retx:25 s_pkts_ooo:26 s_syn_cnt:27 s_fin_cnt:28 first:29 last:30 durat:31 c_first:32 s_first:33 c_last:34 s_last:35 c_first_ack:36 s_first_ack:37 c_isint:38 s_isint:39 c_iscrypto:40 s_iscrypto:41 con_t:42 p2p_t:43 http_t:44 c_rtt_avg:45 c_rtt_min:46 c_rtt_max:47 c_rtt_std:48 c_rtt_cnt:49 c_ttl_min:50 c_ttl_max:51 s_rtt_avg:52 s_rtt_min:53 s_rtt_max:54 s_rtt_std:55 s_rtt_cnt:56 s_ttl_min:57 s_ttl_max:58 p2p_st:59 ed2k_data:60 ed2k_sig:61 ed2k_c2s:62 ed2k_c2c:63 ed2k_chat:64 c_f1323_opt:65 c_tm_opt:66 c_win_scl:67 c_sack_opt:68 c_sack_cnt:69 c_mss:70 c_mss_max:71 c_mss_min:72 c_win_max:73 c_win_min:74 c_win_0:75 c_cwin_max:76 c_cwin_min:77 c_cwin_ini:78 c_pkts_rto:79 c_pkts_fs:80 c_pkts_reor:81 c_pkts_dup:82 c_pkts_unk:83 c_pkts_fc:84 c_pkts_unrto:85 c_pkts_unfs:86 c_syn_retx:87 s_f1323_opt:88 s_tm_opt:89 s_win_scl:90 s_sack_opt:91 s_sack_cnt:92 s_mss:93 s_mss_max:94 s_mss_min:95 s_win_max:96 s_win_min:97 s_win_0:98 s_cwin_max:99 s_cwin_min:100 s_cwin_ini:101 s_pkts_rto:102 s_pkts_fs:103 s_pkts_reor:104 s_pkts_dup:105 s_pkts_unk:106 s_pkts_fc:107 s_pkts_unrto:108 s_pkts_unfs:109 s_syn_retx:110 http_req_cnt:111 http_res_cnt:112 http_res:113 c_pkts_push:114 s_pkts_push:115 c_tls_SNI:116 s_tls_SCN:117 c_npnalpn:118 s_npnalpn:119 c_tls_sesid:120 c_last_handshakeT:121 s_last_handshakeT:122 c_appdataT:123 s_appdataT:124 c_appdataB:125 s_appdataB:126 fqdn:127 dns_rslv:128 req_tm:129 res_tm:130
192.168.100.1 47018 82202 0 82201 546 1118141738 81654 1118141740 1 2 0 1 1 192.168.101.1 22 161795 0 161795 152046 356016 9747 356016 0 0 0 1 1 1565435211588.9883 1565435305331.5747 93742.587 32.276 70.841 93708.972 93708.87 31.962 62.675 1 1 0 0 0 0 0 30.227056 29.984 72.97 0.38361799999999996 39110 64 64 3.1684509999999997 0.004 45.815 1.8779240000000001 9686 63 63 0 0 0 0 0 0 1 1 7 1 481 1460 65160 12 64256.0 64128.0 0.0 2069028.0 16.0 32.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 14346.0 1460.0 1100.0 28.0 3145088.0 64128.0 0.0 1100.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 826.0 9747.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 47142 89899 0 89898 641 1219026217 89256 1219026220 1 3 0 1 1 192.168.101.1 22 170966 0 170966 160391 387408 10573 387408 0 0 0 1 1 1565435322383.8987 1565435424916.342 102532.443 32.511 71.108 102496.008 102495.899 32.164 63.073 1 1 0 0 0 0 0 30.235934000000004 30.022 74.626 0.367356 46915 64 64 3.160366 0.004 46.638 1.773394 10514 63 63 0 0 0 0 0 0 1 1 7 1 576 1460 65160 12 64256.0 64128.0 0.0 2068920.0 16.0 32.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 15248.0 1460.0 1100.0 28.0 3145728.0 64128.0 0.0 1136.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 768.0 10573.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 47288 90342 0 90341 645 1227433257 89695 1227434708 2 1451 0 1 1 192.168.101.1 22 175318 0 175318 164600 391872 10716 391872 0 0 0 1 1 1565435441739.5256 1565435544642.5256 102903.0 32.635 72.877 102868.664 102868.566 32.314 63.274 1 1 0 0 0 0 0 30.223934999999997 29.971 74.764 0.366633 43968 64 64 3.11787 0.002 45.326 1.7181549999999999 10636 63 63 0 0 0 0 0 0 1 1 7 1 554 1460 65160 12 64256.0 63744.0 0.0 2069028.0 16.0 32.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 15363.0 1460.0 1100.0 28.0 3145728.0 61952.0 0.0 1100.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 777.0 10716.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 47424 80102 0 80101 596 1084513578 79504 1084515028 2 1450 0 1 1 192.168.101.1 22 157213 0 157213 147750 347340 9461 347340 0 0 0 1 1 1565435559933.1252 1565435650864.491 90931.366 32.885 71.485 90897.302 90897.205 32.478 63.469 1 1 0 0 0 0 0 30.229771999999997 29.99 72.105 0.37866 39145 64 64 3.1160490000000003 0.003 45.711 1.7489240000000001 9379 63 63 0 0 0 0 0 0 1 1 7 1 529 1460 65160 12 64256.0 63872.0 0.0 2068920.0 16.0 32.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 14246.0 1460.0 1100.0 28.0 3145728.0 62976.0 0.0 1136.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 805.0 9461.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 47542 77051 0 77050 515 1055087437 76534 1055087440 1 3 0 1 1 192.168.101.1 22 148801 0 148801 139607 335064 9192 335064 0 0 0 1 1 1565435665952.6108 1565435754410.4888 88457.878 32.388 71.85 88421.996 88421.881 32.057 62.933 1 1 0 0 0 0 0 30.230655 30.013 78.143 0.38959499999999997 40402 64 64 3.1746540000000003 0.005 44.378 1.9817049999999998 9124 63 63 0 0 0 0 0 0 1 1 7 1 446 1460 65160 12 64256.0 64128.0 0.0 2069028.0 16.0 32.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 13369.0 1460.0 1080.0 28.0 3145728.0 62592.0 0.0 1080.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 775.0 9192.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 47660 83698 0 83697 526 1139159340 83170 1139159340 0 0 0 1 1 192.168.101.1 22 156455 0 156455 146525 362712 9928 362712 0 0 0 1 1 1565435771628.6453 1565435867943.526 96314.881 32.794 71.949 96280.494 96280.363 32.398 63.339 1 1 0 0 0 0 0 30.251957 30.03 71.871 0.351549 45548 64 64 3.137914 0.004 44.949 1.807563 9857 63 63 0 0 0 0 0 0 1 1 7 1 458 1460 65160 12 64256.0 64128.0 0.0 2069028.0 16.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 14091.0 1460.0 1100.0 28.0 3145728.0 63872.0 0.0 1136.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 1176.0 9928.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 47800 82040 0 82039 561 1122345260 81477 1122345260 0 0 0 1 1 192.168.101.1 22 156841 0 156841 147058 359004 9781 359004 0 0 0 1 1 1565435884589.194 1565435978658.4954 94069.301 32.944 71.369 94035.469 94035.334 32.558 63.45 1 1 0 0 0 0 0 30.238026 30.014 78.305 0.379668 42866 64 64 3.196885 0.001 45.585 1.9520959999999998 9696 63 63 0 0 0 0 0 0 1 1 7 1 484 1460 65160 12 64256.0 64000.0 0.0 2080768.0 16.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 13819.0 1460.0 1100.0 28.0 3145728.0 64128.0 0.0 1136.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 1034.0 9781.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 47922 91976 0 91975 625 1261061419 91349 1261064316 3 2897 0 1 1 192.168.101.1 22 181048 0 181048 170114 401016 10932 401016 0 0 0 1 1 1565435996902.9272 1565436102935.129 106032.202 33.004 72.416 105998.271 105998.146 32.691 63.471 1 1 0 0 0 0 0 30.229845 30.004 76.616 0.37388699999999997 45422 64 64 3.175774 0.007 46.3 1.9082580000000002 10861 63 63 0 0 0 0 0 0 1 1 7 1 552 1460 65160 12 64256.0 64128.0 0.0 2069412.0 16.0 32.0 0.0 1.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 16709.0 1460.0 1100.0 28.0 3145728.0 64128.0 0.0 1136.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 1346.0 10932.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 48062 85345 0 85344 581 1155973419 84762 1155973420 1 1 0 1 1 192.168.101.1 22 163102 0 163102 153005 371820 10095 371820 0 0 0 1 1 1565436119970.454 1565436216819.3982 96848.944 32.222 70.214 96814.979 96814.883 31.905 62.788 1 1 0 0 0 0 0 30.239546999999998 29.988 71.949 0.35841799999999996 43862 64 64 3.122808 0.002 41.624 1.7135529999999999 10011 63 63 0 0 0 0 0 0 1 1 7 1 491 1460 65160 12 64256.0 64000.0 0.0 2084408.0 16.0 32.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 14245.0 1460.0 1100.0 28.0 3145088.0 64128.0 0.0 1136.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 1055.0 10095.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
192.168.100.1 48176 80833 0 80832 545 1109734700 80286 1109736148 1 1448 0 1 1 192.168.101.1 22 158598 0 158598 148926 353640 9670 353640 0 0 0 1 1 1565436232933.897 1565436326604.5403 93670.643 32.182 71.64 93636.939 93636.839 31.834 62.523 1 1 0 0 0 0 0 30.232088 30.021 71.796 0.369559 40046 64 64 3.190961 0.004 44.315 1.9590599999999998 9596 63 63 0 0 0 0 0 0 1 1 7 1 463 1460 65160 12 64256.0 64000.0 0.0 2069440.0 16.0 32.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 7.0 1.0 14334.0 1460.0 1100.0 28.0 3145728.0 64128.0 0.0 1136.0 28.0 32.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 --- 1239.0 9670.0 - - 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 - - 0.0 0.0
